date,channel,dma_code,daily_spend_usd,platform_reported_conversions
2026-06-04,tiktok_ads,DMA_126_ST_LOUIS,235.04,13
2026-06-04,meta_paid_social,DMA_127_CHARLOTTE,229.01,12
2026-06-04,google_paid_search,DMA_127_CHARLOTTE,214.07,13
2026-06-04,tiktok_ads,DMA_127_CHARLOTTE,277.28,15
2026-06-04,meta_paid_social,DMA_128_NASHVILLE,141.48,6
2026-06-04,google_paid_search,DMA_128_NASHVILLE,189.91,10
2026-06-04,tiktok_ads,DMA_128_NASHVILLE,188.86,13
2026-06-04,meta_paid_social,DMA_129_SALT_LAKE_CITY,204.26,11
2026-06-04,google_paid_search,DMA_129_SALT_LAKE_CITY,234.17,16
2026-06-04,tiktok_ads,DMA_129_SALT_LAKE_CITY,56.86,2
2026-06-04,meta_paid_social,DMA_130_COLUMBUS,246.71,21
2026-06-04,google_paid_search,DMA_130_COLUMBUS,240.53,20
2026-06-04,tiktok_ads,DMA_130_COLUMBUS,203.2,15
2026-06-04,meta_paid_social,DMA_131_INDIANAPOLIS,246.61,14
2026-06-04,google_paid_search,DMA_131_INDIANAPOLIS,52.16,3
2026-06-04,tiktok_ads,DMA_131_INDIANAPOLIS,113.96,6
2026-06-04,meta_paid_social,DMA_132_SAN_ANTONIO,59.05,4
2026-06-04,google_paid_search,DMA_132_SAN_ANTONIO,100.21,6
2026-06-04,tiktok_ads,DMA_132_SAN_ANTONIO,139.8,10
2026-06-04,meta_paid_social,DMA_133_KANSAS_CITY,298.7,19
2026-06-04,google_paid_search,DMA_133_KANSAS_CITY,274.29,17
2026-06-04,tiktok_ads,DMA_133_KANSAS_CITY,74.49,3
2026-06-04,meta_paid_social,DMA_134_CINCINNATI,267.32,12
2026-06-04,google_paid_search,DMA_134_CINCINNATI,161.56,7
2026-06-04,tiktok_ads,DMA_134_CINCINNATI,268.32,18
2026-06-04,meta_paid_social,DMA_135_MILWAUKEE,165.32,11
2026-06-04,google_paid_search,DMA_135_MILWAUKEE,221.81,10
2026-06-04,tiktok_ads,DMA_135_MILWAUKEE,152.19,8
2026-06-04,meta_paid_social,DMA_136_RALEIGH,294.82,18
2026-06-04,google_paid_search,DMA_136_RALEIGH,294.38,17
2026-06-04,tiktok_ads,DMA_136_RALEIGH,157.12,8
2026-06-04,meta_paid_social,DMA_137_OKLAHOMA_CITY,110.66,7
2026-06-04,google_paid_search,DMA_137_OKLAHOMA_CITY,148.5,10
2026-06-04,tiktok_ads,DMA_137_OKLAHOMA_CITY,184.11,11
2026-06-04,meta_paid_social,DMA_138_MEMPHIS,203.24,14
2026-06-04,google_paid_search,DMA_138_MEMPHIS,90.45,5
2026-06-04,tiktok_ads,DMA_138_MEMPHIS,174.94,13
2026-06-04,meta_paid_social,DMA_139_RICHMOND,294.97,16
2026-06-04,google_paid_search,DMA_139_RICHMOND,231.57,11
2026-06-04,tiktok_ads,DMA_139_RICHMOND,144.51,8
2026-06-04,meta_paid_social,DMA_140_LOUISVILLE,281.33,17
2026-06-04,google_paid_search,DMA_140_LOUISVILLE,238.72,11
2026-06-04,tiktok_ads,DMA_140_LOUISVILLE,150.49,12
2026-06-04,meta_paid_social,DMA_141_NEW_ORLEANS,138.28,8
2026-06-04,google_paid_search,DMA_141_NEW_ORLEANS,143.55,10
2026-06-04,tiktok_ads,DMA_141_NEW_ORLEANS,219.01,12
2026-06-04,meta_paid_social,DMA_142_BUFFALO,116.1,6
2026-06-04,google_paid_search,DMA_142_BUFFALO,71.06,3
2026-06-04,tiktok_ads,DMA_142_BUFFALO,282.21,18
2026-06-04,meta_paid_social,DMA_143_HARTFORD,251.14,16
2026-06-04,google_paid_search,DMA_143_HARTFORD,258.92,17
2026-06-04,tiktok_ads,DMA_143_HARTFORD,208.27,11
2026-06-04,meta_paid_social,DMA_144_PROVIDENCE,242.14,15
2026-06-04,google_paid_search,DMA_144_PROVIDENCE,57.33,2
2026-06-04,tiktok_ads,DMA_144_PROVIDENCE,167.77,10
2026-06-04,meta_paid_social,DMA_145_BIRMINGHAM,225.31,16
2026-06-04,google_paid_search,DMA_145_BIRMINGHAM,121.46,6
2026-06-04,tiktok_ads,DMA_145_BIRMINGHAM,154.53,10
2026-06-04,meta_paid_social,DMA_146_ROCHESTER,255.7,14
2026-06-04,google_paid_search,DMA_146_ROCHESTER,50.65,3
2026-06-04,tiktok_ads,DMA_146_ROCHESTER,238.26,14
2026-06-04,meta_paid_social,DMA_147_GREENVILLE,55.98,3
2026-06-04,google_paid_search,DMA_147_GREENVILLE,136.37,9
2026-06-04,tiktok_ads,DMA_147_GREENVILLE,185.62,13
2026-06-04,meta_paid_social,DMA_148_ALBUQUERQUE,129.28,6
2026-06-04,google_paid_search,DMA_148_ALBUQUERQUE,206.86,17
2026-06-04,tiktok_ads,DMA_148_ALBUQUERQUE,204.97,13
2026-06-04,meta_paid_social,DMA_149_TUCSON,198.89,15
2026-06-04,google_paid_search,DMA_149_TUCSON,214.85,15
2026-06-04,tiktok_ads,DMA_149_TUCSON,118.73,8
2026-06-05,meta_paid_social,DMA_100_SAN_FRANCISCO,0.0,0
2026-06-05,google_paid_search,DMA_100_SAN_FRANCISCO,128.74,9
2026-06-05,tiktok_ads,DMA_100_SAN_FRANCISCO,110.71,8
2026-06-05,meta_paid_social,DMA_101_NEW_YORK,0.0,0
2026-06-05,google_paid_search,DMA_101_NEW_YORK,159.06,8
2026-06-05,tiktok_ads,DMA_101_NEW_YORK,198.58,10
2026-06-05,meta_paid_social,DMA_102_CHICAGO,0.0,0
2026-06-05,google_paid_search,DMA_102_CHICAGO,92.93,4
2026-06-05,tiktok_ads,DMA_102_CHICAGO,108.56,5
2026-06-05,meta_paid_social,DMA_103_LOS_ANGELES,0.0,0
2026-06-05,google_paid_search,DMA_103_LOS_ANGELES,180.51,10
2026-06-05,tiktok_ads,DMA_103_LOS_ANGELES,198.22,10
2026-06-05,meta_paid_social,DMA_104_DALLAS,0.0,0
2026-06-05,google_paid_search,DMA_104_DALLAS,252.37,18
2026-06-05,tiktok_ads,DMA_104_DALLAS,166.91,10
2026-06-05,meta_paid_social,DMA_105_SEATTLE,0.0,0
2026-06-05,google_paid_search,DMA_105_SEATTLE,266.58,18
2026-06-05,tiktok_ads,DMA_105_SEATTLE,269.97,14
2026-06-05,meta_paid_social,DMA_106_AUSTIN,0.0,0
2026-06-05,google_paid_search,DMA_106_AUSTIN,99.91,5
2026-06-05,tiktok_ads,DMA_106_AUSTIN,238.08,15
2026-06-05,meta_paid_social,DMA_107_ATLANTA,0.0,0
2026-06-05,google_paid_search,DMA_107_ATLANTA,104.54,8
2026-06-05,tiktok_ads,DMA_107_ATLANTA,257.33,17
2026-06-05,meta_paid_social,DMA_108_BOSTON,0.0,0
2026-06-05,google_paid_search,DMA_108_BOSTON,55.03,2
2026-06-05,tiktok_ads,DMA_108_BOSTON,198.08,16
2026-06-05,meta_paid_social,DMA_109_DENVER,0.0,0
2026-06-05,google_paid_search,DMA_109_DENVER,232.12,13
2026-06-05,tiktok_ads,DMA_109_DENVER,298.54,17
2026-06-05,meta_paid_social,DMA_110_MIAMI,178.21,11
2026-06-05,google_paid_search,DMA_110_MIAMI,66.22,2
2026-06-05,tiktok_ads,DMA_110_MIAMI,204.84,17
2026-06-05,meta_paid_social,DMA_111_PHOENIX,226.49,18
2026-06-05,google_paid_search,DMA_111_PHOENIX,104.54,7
2026-06-05,tiktok_ads,DMA_111_PHOENIX,227.61,12
2026-06-05,meta_paid_social,DMA_112_PHILADELPHIA,185.12,9
2026-06-05,google_paid_search,DMA_112_PHILADELPHIA,185.35,10
2026-06-05,tiktok_ads,DMA_112_PHILADELPHIA,263.21,16
2026-06-05,meta_paid_social,DMA_113_SAN_DIEGO,78.8,5
2026-06-05,google_paid_search,DMA_113_SAN_DIEGO,148.81,9
2026-06-05,tiktok_ads,DMA_113_SAN_DIEGO,140.25,9
2026-06-05,meta_paid_social,DMA_114_SAN_JOSE,138.84,7
2026-06-05,google_paid_search,DMA_114_SAN_JOSE,55.95,4
2026-06-05,tiktok_ads,DMA_114_SAN_JOSE,206.24,14
2026-06-05,meta_paid_social,DMA_115_HOUSTON,96.12,5
2026-06-05,google_paid_search,DMA_115_HOUSTON,247.13,18
2026-06-05,tiktok_ads,DMA_115_HOUSTON,144.14,9
2026-06-05,meta_paid_social,DMA_116_DETROIT,272.98,17
2026-06-05,google_paid_search,DMA_116_DETROIT,289.75,23
2026-06-05,tiktok_ads,DMA_116_DETROIT,124.94,7
2026-06-05,meta_paid_social,DMA_117_MINNEAPOLIS,280.13,15
2026-06-05,google_paid_search,DMA_117_MINNEAPOLIS,105.87,5
2026-06-05,tiktok_ads,DMA_117_MINNEAPOLIS,194.17,16
2026-06-05,meta_paid_social,DMA_118_TAMPA,172.8,11
2026-06-05,google_paid_search,DMA_118_TAMPA,161.48,7
2026-06-05,tiktok_ads,DMA_118_TAMPA,147.05,8
2026-06-05,meta_paid_social,DMA_119_ORLANDO,74.53,5
2026-06-05,google_paid_search,DMA_119_ORLANDO,122.57,6
2026-06-05,tiktok_ads,DMA_119_ORLANDO,189.62,11
2026-06-05,meta_paid_social,DMA_120_BALTIMORE,216.8,14
2026-06-05,google_paid_search,DMA_120_BALTIMORE,116.4,6
2026-06-05,tiktok_ads,DMA_120_BALTIMORE,259.2,17
2026-06-05,meta_paid_social,DMA_121_CLEVELAND,100.51,6
2026-06-05,google_paid_search,DMA_121_CLEVELAND,149.59,11
2026-06-05,tiktok_ads,DMA_121_CLEVELAND,207.12,15
2026-06-05,meta_paid_social,DMA_122_SACRAMENTO,177.53,12
2026-06-05,google_paid_search,DMA_122_SACRAMENTO,62.36,2
2026-06-05,tiktok_ads,DMA_122_SACRAMENTO,284.95,16
2026-06-05,meta_paid_social,DMA_123_PITTSBURGH,212.86,12
2026-06-05,google_paid_search,DMA_123_PITTSBURGH,107.52,6
2026-06-05,tiktok_ads,DMA_123_PITTSBURGH,121.82,6
2026-06-05,meta_paid_social,DMA_124_PORTLAND,251.65,19
2026-06-05,google_paid_search,DMA_124_PORTLAND,117.39,8
2026-06-05,tiktok_ads,DMA_124_PORTLAND,272.15,20
2026-06-05,meta_paid_social,DMA_125_LAS_VEGAS,134.87,6
2026-06-05,google_paid_search,DMA_125_LAS_VEGAS,295.82,16
2026-06-05,tiktok_ads,DMA_125_LAS_VEGAS,201.43,16
2026-06-05,meta_paid_social,DMA_126_ST_LOUIS,268.07,16
2026-06-05,google_paid_search,DMA_126_ST_LOUIS,94.54,6
2026-06-05,tiktok_ads,DMA_126_ST_LOUIS,255.77,15
2026-06-05,meta_paid_social,DMA_127_CHARLOTTE,80.34,4
2026-06-05,google_paid_search,DMA_127_CHARLOTTE,104.58,6
2026-06-05,tiktok_ads,DMA_127_CHARLOTTE,241.29,19
2026-06-05,meta_paid_social,DMA_128_NASHVILLE,212.2,15
2026-06-05,google_paid_search,DMA_128_NASHVILLE,246.06,14
2026-06-05,tiktok_ads,DMA_128_NASHVILLE,95.21,5
2026-06-05,meta_paid_social,DMA_129_SALT_LAKE_CITY,272.4,21
2026-06-05,google_paid_search,DMA_129_SALT_LAKE_CITY,171.29,9
2026-06-05,tiktok_ads,DMA_129_SALT_LAKE_CITY,207.47,17
2026-06-05,meta_paid_social,DMA_130_COLUMBUS,131.23,6
2026-06-05,google_paid_search,DMA_130_COLUMBUS,207.12,13
2026-06-05,tiktok_ads,DMA_130_COLUMBUS,111.71,9
2026-06-05,meta_paid_social,DMA_131_INDIANAPOLIS,229.32,12
2026-06-05,google_paid_search,DMA_131_INDIANAPOLIS,175.37,11
2026-06-05,tiktok_ads,DMA_131_INDIANAPOLIS,63.85,4
2026-06-05,meta_paid_social,DMA_132_SAN_ANTONIO,183.47,9
2026-06-05,google_paid_search,DMA_132_SAN_ANTONIO,116.52,6
2026-06-05,tiktok_ads,DMA_132_SAN_ANTONIO,142.34,12
2026-06-05,meta_paid_social,DMA_133_KANSAS_CITY,165.08,12
2026-06-05,google_paid_search,DMA_133_KANSAS_CITY,246.76,17
2026-06-05,tiktok_ads,DMA_133_KANSAS_CITY,254.27,15
2026-06-05,meta_paid_social,DMA_134_CINCINNATI,229.23,13
2026-06-05,google_paid_search,DMA_134_CINCINNATI,244.75,18
2026-06-05,tiktok_ads,DMA_134_CINCINNATI,235.94,18
2026-06-05,meta_paid_social,DMA_135_MILWAUKEE,164.14,12
2026-06-05,google_paid_search,DMA_135_MILWAUKEE,275.92,18
2026-06-05,tiktok_ads,DMA_135_MILWAUKEE,86.85,4
2026-06-05,meta_paid_social,DMA_136_RALEIGH,259.46,19
2026-06-05,google_paid_search,DMA_136_RALEIGH,291.85,13
2026-06-05,tiktok_ads,DMA_136_RALEIGH,145.79,6
2026-06-05,meta_paid_social,DMA_137_OKLAHOMA_CITY,101.97,6
2026-06-05,google_paid_search,DMA_137_OKLAHOMA_CITY,188.86,14
2026-06-05,tiktok_ads,DMA_137_OKLAHOMA_CITY,271.89,20
2026-06-05,meta_paid_social,DMA_138_MEMPHIS,197.65,10
2026-06-05,google_paid_search,DMA_138_MEMPHIS,88.61,5
2026-06-05,tiktok_ads,DMA_138_MEMPHIS,146.23,7
2026-06-05,meta_paid_social,DMA_139_RICHMOND,133.65,7
2026-06-05,google_paid_search,DMA_139_RICHMOND,116.5,5
2026-06-05,tiktok_ads,DMA_139_RICHMOND,244.96,13
2026-06-05,meta_paid_social,DMA_140_LOUISVILLE,273.0,14
2026-06-05,google_paid_search,DMA_140_LOUISVILLE,59.08,2
2026-06-05,tiktok_ads,DMA_140_LOUISVILLE,107.77,7
2026-06-05,meta_paid_social,DMA_141_NEW_ORLEANS,100.53,6
2026-06-05,google_paid_search,DMA_141_NEW_ORLEANS,168.05,9
2026-06-05,tiktok_ads,DMA_141_NEW_ORLEANS,272.79,19
2026-06-05,meta_paid_social,DMA_142_BUFFALO,80.11,3
2026-06-05,google_paid_search,DMA_142_BUFFALO,196.71,15
2026-06-05,tiktok_ads,DMA_142_BUFFALO,190.42,13
2026-06-05,meta_paid_social,DMA_143_HARTFORD,69.79,3
2026-06-05,google_paid_search,DMA_143_HARTFORD,221.05,13
2026-06-05,tiktok_ads,DMA_143_HARTFORD,155.99,7
2026-06-05,meta_paid_social,DMA_144_PROVIDENCE,57.95,4
2026-06-05,google_paid_search,DMA_144_PROVIDENCE,126.49,7
2026-06-05,tiktok_ads,DMA_144_PROVIDENCE,60.12,2
2026-06-05,meta_paid_social,DMA_145_BIRMINGHAM,130.6,6
2026-06-05,google_paid_search,DMA_145_BIRMINGHAM,147.88,9
2026-06-05,tiktok_ads,DMA_145_BIRMINGHAM,158.98,8
2026-06-05,meta_paid_social,DMA_146_ROCHESTER,244.83,15
2026-06-05,google_paid_search,DMA_146_ROCHESTER,51.39,2
2026-06-05,tiktok_ads,DMA_146_ROCHESTER,153.83,10
2026-06-05,meta_paid_social,DMA_147_GREENVILLE,107.78,5
2026-06-05,google_paid_search,DMA_147_GREENVILLE,233.89,16
2026-06-05,tiktok_ads,DMA_147_GREENVILLE,278.62,14
2026-06-05,meta_paid_social,DMA_148_ALBUQUERQUE,225.69,16
2026-06-05,google_paid_search,DMA_148_ALBUQUERQUE,195.32,12
2026-06-05,tiktok_ads,DMA_148_ALBUQUERQUE,177.46,10
2026-06-05,meta_paid_social,DMA_149_TUCSON,109.51,7
2026-06-05,google_paid_search,DMA_149_TUCSON,72.24,3
2026-06-05,tiktok_ads,DMA_149_TUCSON,160.92,8
2026-06-06,meta_paid_social,DMA_100_SAN_FRANCISCO,0.0,0
2026-06-06,google_paid_search,DMA_100_SAN_FRANCISCO,126.25,8
2026-06-06,tiktok_ads,DMA_100_SAN_FRANCISCO,229.33,13
2026-06-06,meta_paid_social,DMA_101_NEW_YORK,0.0,0
2026-06-06,google_paid_search,DMA_101_NEW_YORK,284.18,16
2026-06-06,tiktok_ads,DMA_101_NEW_YORK,230.25,15
2026-06-06,meta_paid_social,DMA_102_CHICAGO,0.0,0
2026-06-06,google_paid_search,DMA_102_CHICAGO,94.19,7
2026-06-06,tiktok_ads,DMA_102_CHICAGO,167.76,12
2026-06-06,meta_paid_social,DMA_103_LOS_ANGELES,0.0,0
2026-06-06,google_paid_search,DMA_103_LOS_ANGELES,121.37,9
2026-06-06,tiktok_ads,DMA_103_LOS_ANGELES,293.41,16
2026-06-06,meta_paid_social,DMA_104_DALLAS,0.0,0
2026-06-06,google_paid_search,DMA_104_DALLAS,233.55,12
2026-06-06,tiktok_ads,DMA_104_DALLAS,116.14,7
2026-06-06,meta_paid_social,DMA_105_SEATTLE,0.0,0
2026-06-06,google_paid_search,DMA_105_SEATTLE,126.12,8
2026-06-06,tiktok_ads,DMA_105_SEATTLE,298.79,20
2026-06-06,meta_paid_social,DMA_106_AUSTIN,0.0,0
2026-06-06,google_paid_search,DMA_106_AUSTIN,92.08,8
2026-06-06,tiktok_ads,DMA_106_AUSTIN,282.42,21
2026-06-06,meta_paid_social,DMA_107_ATLANTA,0.0,0
2026-06-06,google_paid_search,DMA_107_ATLANTA,82.91,5
2026-06-06,tiktok_ads,DMA_107_ATLANTA,115.18,8
2026-06-06,meta_paid_social,DMA_108_BOSTON,0.0,0
2026-06-06,google_paid_search,DMA_108_BOSTON,77.87,7
2026-06-06,tiktok_ads,DMA_108_BOSTON,156.16,9
2026-06-06,meta_paid_social,DMA_109_DENVER,0.0,0
2026-06-06,google_paid_search,DMA_109_DENVER,203.95,11
2026-06-06,tiktok_ads,DMA_109_DENVER,299.91,22
2026-06-06,meta_paid_social,DMA_110_MIAMI,106.37,9
2026-06-06,google_paid_search,DMA_110_MIAMI,250.62,15
2026-06-06,tiktok_ads,DMA_110_MIAMI,250.81,15
2026-06-06,meta_paid_social,DMA_111_PHOENIX,86.83,6
2026-06-06,google_paid_search,DMA_111_PHOENIX,145.4,8
2026-06-06,tiktok_ads,DMA_111_PHOENIX,229.97,15
2026-06-06,meta_paid_social,DMA_112_PHILADELPHIA,96.47,5
2026-06-06,google_paid_search,DMA_112_PHILADELPHIA,120.36,8
2026-06-06,tiktok_ads,DMA_112_PHILADELPHIA,225.18,15
2026-06-06,meta_paid_social,DMA_113_SAN_DIEGO,217.15,17
2026-06-06,google_paid_search,DMA_113_SAN_DIEGO,296.5,26
2026-06-06,tiktok_ads,DMA_113_SAN_DIEGO,64.71,5
2026-06-06,meta_paid_social,DMA_114_SAN_JOSE,247.92,16
2026-06-06,google_paid_search,DMA_114_SAN_JOSE,67.11,4
2026-06-06,tiktok_ads,DMA_114_SAN_JOSE,199.34,14
2026-06-06,meta_paid_social,DMA_115_HOUSTON,163.54,12
2026-06-06,google_paid_search,DMA_115_HOUSTON,152.18,7
2026-06-06,tiktok_ads,DMA_115_HOUSTON,104.74,7
2026-06-06,meta_paid_social,DMA_116_DETROIT,238.62,16
2026-06-06,google_paid_search,DMA_116_DETROIT,88.74,5
2026-06-06,tiktok_ads,DMA_116_DETROIT,234.14,15
2026-06-06,meta_paid_social,DMA_117_MINNEAPOLIS,148.02,11
2026-06-06,google_paid_search,DMA_117_MINNEAPOLIS,131.38,11
2026-06-06,tiktok_ads,DMA_117_MINNEAPOLIS,72.4,5
2026-06-06,meta_paid_social,DMA_118_TAMPA,195.73,14
2026-06-06,google_paid_search,DMA_118_TAMPA,65.85,4
2026-06-06,tiktok_ads,DMA_118_TAMPA,155.1,11
2026-06-06,meta_paid_social,DMA_119_ORLANDO,188.0,8
2026-06-06,google_paid_search,DMA_119_ORLANDO,86.37,5
2026-06-06,tiktok_ads,DMA_119_ORLANDO,258.79,19
2026-06-06,meta_paid_social,DMA_120_BALTIMORE,107.67,7
2026-06-06,google_paid_search,DMA_120_BALTIMORE,143.12,7
2026-06-06,tiktok_ads,DMA_120_BALTIMORE,120.47,7
2026-06-06,meta_paid_social,DMA_121_CLEVELAND,212.66,12
2026-06-06,google_paid_search,DMA_121_CLEVELAND,252.67,15
2026-06-06,tiktok_ads,DMA_121_CLEVELAND,159.84,8
2026-06-06,meta_paid_social,DMA_122_SACRAMENTO,257.75,15
2026-06-06,google_paid_search,DMA_122_SACRAMENTO,244.69,13
2026-06-06,tiktok_ads,DMA_122_SACRAMENTO,132.21,9
2026-06-06,meta_paid_social,DMA_123_PITTSBURGH,284.56,23
2026-06-06,google_paid_search,DMA_123_PITTSBURGH,112.97,9
2026-06-06,tiktok_ads,DMA_123_PITTSBURGH,267.16,21
2026-06-06,meta_paid_social,DMA_124_PORTLAND,72.86,2
2026-06-06,google_paid_search,DMA_124_PORTLAND,275.41,19
2026-06-06,tiktok_ads,DMA_124_PORTLAND,89.23,4
2026-06-06,meta_paid_social,DMA_125_LAS_VEGAS,135.28,7
2026-06-06,google_paid_search,DMA_125_LAS_VEGAS,223.99,11
2026-06-06,tiktok_ads,DMA_125_LAS_VEGAS,83.93,3
2026-06-06,meta_paid_social,DMA_126_ST_LOUIS,126.66,9
2026-06-06,google_paid_search,DMA_126_ST_LOUIS,177.78,13
2026-06-06,tiktok_ads,DMA_126_ST_LOUIS,146.96,12
2026-06-06,meta_paid_social,DMA_127_CHARLOTTE,77.96,4
2026-06-06,google_paid_search,DMA_127_CHARLOTTE,209.08,15
2026-06-06,tiktok_ads,DMA_127_CHARLOTTE,276.47,23
2026-06-06,meta_paid_social,DMA_128_NASHVILLE,118.28,10
2026-06-06,google_paid_search,DMA_128_NASHVILLE,230.58,15
2026-06-06,tiktok_ads,DMA_128_NASHVILLE,175.02,10
2026-06-06,meta_paid_social,DMA_129_SALT_LAKE_CITY,53.92,2
2026-06-06,google_paid_search,DMA_129_SALT_LAKE_CITY,178.19,12
2026-06-06,tiktok_ads,DMA_129_SALT_LAKE_CITY,172.31,10
2026-06-06,meta_paid_social,DMA_130_COLUMBUS,218.49,11
2026-06-06,google_paid_search,DMA_130_COLUMBUS,177.83,10
2026-06-06,tiktok_ads,DMA_130_COLUMBUS,77.37,4
2026-06-06,meta_paid_social,DMA_131_INDIANAPOLIS,98.28,3
2026-06-06,google_paid_search,DMA_131_INDIANAPOLIS,217.74,12
2026-06-06,tiktok_ads,DMA_131_INDIANAPOLIS,117.68,6
2026-06-06,meta_paid_social,DMA_132_SAN_ANTONIO,79.79,3
2026-06-06,google_paid_search,DMA_132_SAN_ANTONIO,205.22,14
2026-06-06,tiktok_ads,DMA_132_SAN_ANTONIO,130.94,6
2026-06-06,meta_paid_social,DMA_133_KANSAS_CITY,88.11,7
2026-06-06,google_paid_search,DMA_133_KANSAS_CITY,268.24,24
2026-06-06,tiktok_ads,DMA_133_KANSAS_CITY,299.55,18
2026-06-06,meta_paid_social,DMA_134_CINCINNATI,238.39,13
2026-06-06,google_paid_search,DMA_134_CINCINNATI,285.77,18
2026-06-06,tiktok_ads,DMA_134_CINCINNATI,224.67,15
2026-06-06,meta_paid_social,DMA_135_MILWAUKEE,286.89,17
2026-06-06,google_paid_search,DMA_135_MILWAUKEE,208.05,11
2026-06-06,tiktok_ads,DMA_135_MILWAUKEE,62.58,2
2026-06-06,meta_paid_social,DMA_136_RALEIGH,114.69,6
2026-06-06,google_paid_search,DMA_136_RALEIGH,260.22,12
2026-06-06,tiktok_ads,DMA_136_RALEIGH,82.9,4
2026-06-06,meta_paid_social,DMA_137_OKLAHOMA_CITY,128.41,6
2026-06-06,google_paid_search,DMA_137_OKLAHOMA_CITY,124.35,6
2026-06-06,tiktok_ads,DMA_137_OKLAHOMA_CITY,235.7,14
2026-06-06,meta_paid_social,DMA_138_MEMPHIS,79.37,4
2026-06-06,google_paid_search,DMA_138_MEMPHIS,52.88,2
2026-06-06,tiktok_ads,DMA_138_MEMPHIS,106.13,7
2026-06-06,meta_paid_social,DMA_139_RICHMOND,96.17,5
2026-06-06,google_paid_search,DMA_139_RICHMOND,183.01,15
2026-06-06,tiktok_ads,DMA_139_RICHMOND,122.46,6
2026-06-06,meta_paid_social,DMA_140_LOUISVILLE,276.34,15
2026-06-06,google_paid_search,DMA_140_LOUISVILLE,179.54,13
2026-06-06,tiktok_ads,DMA_140_LOUISVILLE,231.36,13
2026-06-06,meta_paid_social,DMA_141_NEW_ORLEANS,210.6,13
2026-06-06,google_paid_search,DMA_141_NEW_ORLEANS,58.61,4
2026-06-06,tiktok_ads,DMA_141_NEW_ORLEANS,291.3,21
2026-06-06,meta_paid_social,DMA_142_BUFFALO,257.15,23
2026-06-06,google_paid_search,DMA_142_BUFFALO,288.86,16
2026-06-06,tiktok_ads,DMA_142_BUFFALO,238.13,16
2026-06-06,meta_paid_social,DMA_143_HARTFORD,85.57,5
2026-06-06,google_paid_search,DMA_143_HARTFORD,197.12,14
2026-06-06,tiktok_ads,DMA_143_HARTFORD,216.88,16
2026-06-06,meta_paid_social,DMA_144_PROVIDENCE,100.56,5
2026-06-06,google_paid_search,DMA_144_PROVIDENCE,262.23,17
2026-06-06,tiktok_ads,DMA_144_PROVIDENCE,129.67,6
2026-06-06,meta_paid_social,DMA_145_BIRMINGHAM,124.45,9
2026-06-06,google_paid_search,DMA_145_BIRMINGHAM,264.75,14
2026-06-06,tiktok_ads,DMA_145_BIRMINGHAM,250.36,20
2026-06-06,meta_paid_social,DMA_146_ROCHESTER,189.33,14
2026-06-06,google_paid_search,DMA_146_ROCHESTER,152.64,12
2026-06-06,tiktok_ads,DMA_146_ROCHESTER,51.98,2
2026-06-06,meta_paid_social,DMA_147_GREENVILLE,153.51,10
2026-06-06,google_paid_search,DMA_147_GREENVILLE,82.02,5
2026-06-06,tiktok_ads,DMA_147_GREENVILLE,296.53,16
2026-06-06,meta_paid_social,DMA_148_ALBUQUERQUE,124.66,7
2026-06-06,google_paid_search,DMA_148_ALBUQUERQUE,254.19,15
2026-06-06,tiktok_ads,DMA_148_ALBUQUERQUE,196.8,10
2026-06-06,meta_paid_social,DMA_149_TUCSON,275.55,15
2026-06-06,google_paid_search,DMA_149_TUCSON,211.16,17
2026-06-06,tiktok_ads,DMA_149_TUCSON,134.55,9
2026-06-07,meta_paid_social,DMA_100_SAN_FRANCISCO,0.0,0
2026-06-07,google_paid_search,DMA_100_SAN_FRANCISCO,265.21,18
2026-06-07,tiktok_ads,DMA_100_SAN_FRANCISCO,105.19,5
2026-06-07,meta_paid_social,DMA_101_NEW_YORK,0.0,0
2026-06-07,google_paid_search,DMA_101_NEW_YORK,116.79,8
2026-06-07,tiktok_ads,DMA_101_NEW_YORK,159.41,7
2026-06-07,meta_paid_social,DMA_102_CHICAGO,0.0,0
2026-06-07,google_paid_search,DMA_102_CHICAGO,234.86,14
2026-06-07,tiktok_ads,DMA_102_CHICAGO,238.34,21
2026-06-07,meta_paid_social,DMA_103_LOS_ANGELES,0.0,0
2026-06-07,google_paid_search,DMA_103_LOS_ANGELES,186.28,11
2026-06-07,tiktok_ads,DMA_103_LOS_ANGELES,221.09,17
2026-06-07,meta_paid_social,DMA_104_DALLAS,0.0,0
2026-06-07,google_paid_search,DMA_104_DALLAS,92.58,4
2026-06-07,tiktok_ads,DMA_104_DALLAS,60.67,3
2026-06-07,meta_paid_social,DMA_105_SEATTLE,0.0,0
2026-06-07,google_paid_search,DMA_105_SEATTLE,257.4,16
2026-06-07,tiktok_ads,DMA_105_SEATTLE,148.84,8
2026-06-07,meta_paid_social,DMA_106_AUSTIN,0.0,0
2026-06-07,google_paid_search,DMA_106_AUSTIN,87.54,6
2026-06-07,tiktok_ads,DMA_106_AUSTIN,220.84,14
2026-06-07,meta_paid_social,DMA_107_ATLANTA,0.0,0
2026-06-07,google_paid_search,DMA_107_ATLANTA,110.09,5
2026-06-07,tiktok_ads,DMA_107_ATLANTA,253.95,16
2026-06-07,meta_paid_social,DMA_108_BOSTON,0.0,0
2026-06-07,google_paid_search,DMA_108_BOSTON,60.86,4
2026-06-07,tiktok_ads,DMA_108_BOSTON,54.47,2
